,date,sn,model,cap_b,cap_gb,cap_tb,failure,reallocated_sector_count,operational_hours,turned_off_on,uncorrectable_errors,command_timeout,high_fly_writes,pending_sector_count,uncorrectable_sector_count
176,2019-02-07,Z302EQBN,ST4000DM000,4000787030016,4000,4,1,0.0,35068.0,11.0,0.0,0.0,0.0,0.0,0.0
177,2019-02-07,ZA121T2A,ST8000DM002,8001563222016,8001,8,1,192.0,23070.0,2.0,5.0,0.0,0.0,8.0,8.0
178,2019-02-07,ZJV0016J,ST12000NM0007,12000138625024,12000,12,1,4752.0,9421.0,3.0,78.0,0.0,,136.0,136.0
179,2019-02-07,Z304JG10,ST4000DM000,4000787030016,4000,4,1,16.0,29234.0,17.0,4.0,0.0,0.0,0.0,0.0
180,2019-02-07,Z305PV18,ST4000DM000,4000787030016,4000,4,1,0.0,25915.0,5.0,1.0,0.0,0.0,0.0,0.0
181,2019-02-07,ZA143SAS,ST8000DM002,8001563222016,8001,8,1,0.0,19952.0,5.0,0.0,655375.0,0.0,0.0,0.0
182,2019-02-07,ZA13AG2K,ST8000NM0055,8001563222016,8001,8,1,40.0,14756.0,3.0,0.0,0.0,0.0,0.0,0.0
183,2019-02-08,WD-WX71A14S0199,WDC WD5000LPVX,500107862016,500,0,1,0.0,30808.0,32.0,,,,0.0,0.0
184,2019-02-08,ZA180R3Y,ST8000NM0055,8001563222016,8001,8,1,0.0,13138.0,8.0,0.0,0.0,0.0,0.0,0.0
185,2019-02-08,ZA180N6K,ST8000NM0055,8001563222016,8001,8,1,272.0,13818.0,4.0,0.0,0.0,0.0,0.0,0.0
186,2019-02-08,ZCH07TJ4,ST12000NM0007,12000138625024,12000,12,1,388.0,11234.0,3.0,0.0,0.0,,176.0,176.0
187,2019-02-08,ZJV2EB4D,ST12000NM0007,12000138625024,12000,12,1,0.0,1266.0,2.0,0.0,0.0,,0.0,0.0
188,2019-02-08,Z302T6F4,ST4000DM000,4000787030016,4000,4,1,8.0,30562.0,27.0,7.0,0.0,0.0,0.0,0.0
189,2019-02-08,ZCH08PZD,ST12000NM0007,12000138625024,12000,12,1,16.0,2193.0,25.0,19.0,4.0,,0.0,0.0
190,2019-02-09,ZCH0D1PC,ST12000NM0007,12000138625024,12000,12,1,440.0,9450.0,3.0,0.0,0.0,,0.0,0.0
191,2019-02-10,ZCH0CJD5,ST12000NM0007,12000138625024,12000,12,1,0.0,9261.0,2.0,0.0,0.0,,0.0,0.0
192,2019-02-10,S300Z4LV,ST4000DM000,4000787030016,4000,4,1,0.0,31275.0,4.0,9.0,0.0,0.0,24.0,24.0
193,2019-02-10,Z305DHXM,ST4000DM000,4000787030016,4000,4,1,0.0,24828.0,4.0,7.0,0.0,0.0,8.0,8.0
194,2019-02-10,Z304LAEN,ST4000DM000,4000787030016,4000,4,1,0.0,28317.0,3.0,6.0,0.0,0.0,0.0,0.0
195,2019-02-10,ZA13GZCA,ST8000NM0055,8001563222016,8001,8,1,0.0,14823.0,5.0,3.0,0.0,0.0,96.0,96.0
196,2019-02-10,S300XE94,ST4000DM000,4000787030016,4000,4,1,0.0,30982.0,4.0,0.0,0.0,0.0,0.0,0.0
197,2019-02-10,ZA1818CA,ST8000NM0055,8001563222016,8001,8,1,0.0,13200.0,9.0,0.0,0.0,0.0,248.0,248.0
198,2019-02-11,ZJV02J5W,ST12000NM0007,12000138625024,12000,12,1,0.0,6657.0,9.0,0.0,0.0,,0.0,0.0
199,2019-02-11,ZJV009V2,ST12000NM0007,12000138625024,12000,12,1,248.0,8179.0,2.0,6.0,0.0,,88.0,88.0
200,2019-02-11,ZJV0079J,ST12000NM0007,12000138625024,12000,12,1,16208.0,9294.0,3.0,12.0,0.0,,0.0,0.0
201,2019-02-11,PL1331LAGK9JRH,HGST HMS5C4040BLE640,4000787030016,4000,4,1,0.0,17342.0,16.0,,,,0.0,0.0
202,2019-02-11,ZCH0BJ05,ST12000NM0007,12000138625024,12000,12,1,2616.0,9525.0,2.0,0.0,0.0,,8.0,8.0
203,2019-02-11,S30115HR,ST4000DM000,4000787030016,4000,4,1,928.0,33473.0,11.0,1.0,0.0,0.0,0.0,0.0
204,2019-02-11,S2ZYJ9KFC03619,ST500LM012 HN,500107862016,500,0,1,0.0,28485.0,21.0,,,,2.0,0.0
205,2019-02-11,ZA171V9Z,ST8000NM0055,8001563222016,8001,8,1,24.0,15634.0,3.0,0.0,0.0,0.0,0.0,0.0
206,2019-02-11,ZCH06HG5,ST12000NM0007,12000138625024,12000,12,1,31600.0,11616.0,2.0,20.0,0.0,,0.0,0.0
207,2019-02-11,ZCH09RAW,ST12000NM0007,12000138625024,12000,12,1,0.0,7010.0,3.0,0.0,0.0,,0.0,0.0
208,2019-02-11,ZJV007FG,ST12000NM0007,12000138625024,12000,12,1,168.0,9694.0,5.0,0.0,0.0,,0.0,0.0
209,2019-02-11,ZCH07JLH,ST12000NM0007,12000138625024,12000,12,1,0.0,11635.0,8.0,0.0,0.0,,0.0,0.0
210,2019-02-11,Z3025K5H,ST4000DM000,4000787030016,4000,4,1,0.0,37911.0,23.0,0.0,0.0,3.0,16.0,16.0
211,2019-02-11,ZCH0707D,ST12000NM0007,12000138625024,12000,12,1,0.0,11234.0,3.0,56.0,0.0,,8.0,8.0
212,2019-02-12,S301PSAT,ST4000DM000,4000787030016,4000,4,1,0.0,27880.0,6.0,0.0,0.0,0.0,0.0,0.0
213,2019-02-12,ZJV04NSJ,ST12000NM0007,12000138625024,12000,12,1,17720.0,6679.0,9.0,9.0,0.0,,8.0,8.0
214,2019-02-12,ZCH06HZL,ST12000NM0007,12000138625024,12000,12,1,7904.0,11484.0,3.0,0.0,0.0,,0.0,0.0
215,2019-02-12,ZCH07VW8,ST12000NM0007,12000138625024,12000,12,1,0.0,11471.0,5.0,0.0,0.0,,0.0,0.0
216,2019-02-13,ZA189XD8,ST8000NM0055,8001563222016,8001,8,1,0.0,12679.0,3.0,0.0,0.0,0.0,0.0,0.0
217,2019-02-13,ZJV04TMW,ST12000NM0007,12000138625024,12000,12,1,0.0,7400.0,3.0,16.0,0.0,,184.0,184.0
218,2019-02-14,ZA180Z3W,ST8000NM0055,8001563222016,8001,8,1,320.0,13291.0,5.0,0.0,0.0,0.0,0.0,0.0
219,2019-02-14,S2ZYJ9GF302349,ST500LM012 HN,500107862016,500,0,1,0.0,38870.0,20.0,,,,0.0,0.0
220,2019-02-14,ZJV0WBVF,ST12000NM0007,12000138625024,12000,12,1,101.0,4575.0,3.0,0.0,4295032833.0,,40.0,40.0
221,2019-02-14,ZJV00CJB,ST12000NM0007,12000138625024,12000,12,1,8.0,9579.0,4.0,0.0,0.0,,0.0,0.0
222,2019-02-14,96HCTBI6T,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,17827.0,4.0,,,,0.0,0.0
223,2019-02-14,ZA12KYZZ,ST8000DM002,8001563222016,8001,8,1,0.0,20815.0,2.0,0.0,0.0,0.0,0.0,0.0
224,2019-02-14,ZCH0BTEP,ST12000NM0007,12000138625024,12000,12,1,0.0,9764.0,3.0,0.0,0.0,,0.0,0.0
225,2019-02-14,ZCH07ERS,ST12000NM0007,12000138625024,12000,12,1,40320.0,11537.0,4.0,5.0,0.0,,0.0,0.0
226,2019-02-15,ZCH068EH,ST12000NM0007,12000138625024,12000,12,1,19576.0,11398.0,1.0,16.0,0.0,,16.0,16.0
227,2019-02-15,S2ZYJ9CG108675,ST500LM012 HN,500107862016,500,0,1,0.0,25023.0,13.0,,,,0.0,0.0
228,2019-02-15,Z304HV83,ST4000DM000,4000787030016,4000,4,1,0.0,28439.0,7.0,0.0,0.0,0.0,0.0,0.0
229,2019-02-15,ZJV2FPXG,ST12000NM0007,12000138625024,12000,12,1,0.0,671.0,5.0,0.0,0.0,,0.0,0.0
230,2019-02-15,ZA12Q5WX,ST8000DM002,8001563222016,8001,8,1,0.0,20841.0,3.0,0.0,0.0,0.0,0.0,0.0
231,2019-02-16,Z304HTKM,ST4000DM000,4000787030016,4000,4,1,0.0,28423.0,7.0,0.0,0.0,0.0,0.0,0.0
232,2019-02-16,ZA11PYLG,ST8000DM002,8001563222016,8001,8,1,24.0,22528.0,9.0,0.0,0.0,0.0,0.0,0.0
233,2019-02-17,ZCH0C1SC,ST12000NM0007,12000138625024,12000,12,1,0.0,7154.0,2.0,38.0,0.0,,128.0,128.0
234,2019-02-17,ZA13YAZR,ST8000DM002,8001563222016,8001,8,1,8.0,19445.0,2.0,39.0,0.0,0.0,96.0,96.0
235,2019-02-17,ZJV00W03,ST12000NM0007,12000138625024,12000,12,1,8.0,8954.0,1.0,4.0,0.0,,112.0,112.0
236,2019-02-17,ZA21ELDL,ST10000NM0086,10000831348736,10000,10,1,32.0,12413.0,3.0,2.0,0.0,25.0,0.0,0.0
237,2019-02-18,ZA11LZSP,ST8000DM002,8001563222016,8001,8,1,0.0,22577.0,6.0,0.0,0.0,0.0,0.0,0.0
238,2019-02-18,S300XCAB,ST4000DM000,4000787030016,4000,4,1,0.0,31532.0,5.0,0.0,0.0,0.0,0.0,0.0
239,2019-02-18,ZCH06ZR3,ST12000NM0007,12000138625024,12000,12,1,41960.0,11397.0,3.0,107.0,65537.0,,0.0,0.0
240,2019-02-18,Z30251BE,ST4000DM000,4000787030016,4000,4,1,168.0,37524.0,21.0,0.0,0.0,3.0,1512.0,1512.0
241,2019-02-19,ZA13F7AV,ST8000NM0055,8001563222016,8001,8,1,0.0,15036.0,4.0,0.0,0.0,0.0,0.0,0.0
242,2019-02-19,96HCTBHWT,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,17562.0,6.0,,,,8.0,0.0
243,2019-02-19,ZCH06TH0,ST12000NM0007,12000138625024,12000,12,1,13112.0,11839.0,1.0,12.0,0.0,,0.0,0.0
244,2019-02-20,ZA12HANQ,ST8000DM002,8001563222016,8001,8,1,5896.0,21108.0,3.0,7.0,0.0,0.0,0.0,0.0
245,2019-02-20,ZJV2EF1S,ST12000NM0007,12000138625024,12000,12,1,0.0,859.0,108.0,0.0,4295032833.0,,0.0,0.0
246,2019-02-21,Z302T6J5,ST4000DM000,4000787030016,4000,4,1,0.0,29973.0,12.0,34.0,0.0,0.0,40.0,40.0
247,2019-02-21,ZJV01Y53,ST12000NM0007,12000138625024,12000,12,1,0.0,9046.0,3.0,0.0,0.0,,112.0,112.0
248,2019-02-21,ZJV0T5EY,ST12000NM0007,12000138625024,12000,12,1,0.0,4961.0,5.0,0.0,0.0,,0.0,0.0
249,2019-02-21,Z3029AR3,ST4000DM000,4000787030016,4000,4,1,0.0,35777.0,12.0,0.0,0.0,0.0,0.0,0.0
250,2019-02-21,ZCH0BWRA,ST12000NM0007,12000138625024,12000,12,1,0.0,5080.0,3.0,1.0,0.0,,24.0,24.0
251,2019-02-22,ZA16DSXV,ST8000NM0055,8001563222016,8001,8,1,0.0,17136.0,2.0,0.0,0.0,0.0,0.0,0.0
252,2019-02-22,VKHA46BX,HGST HUH728080ALE600,8001563222016,8001,8,1,0.0,11089.0,14.0,,,,0.0,0.0
253,2019-02-22,WD-WX71A94LDZS4,WDC WD5000LPVX,500107862016,500,0,1,0.0,35387.0,7.0,,,,0.0,0.0
254,2019-02-22,ZCH0CK24,ST12000NM0007,12000138625024,12000,12,1,0.0,8444.0,8.0,0.0,0.0,,0.0,0.0
255,2019-02-23,S301GM66,ST4000DM000,4000787030016,4000,4,1,0.0,30927.0,25.0,0.0,0.0,0.0,24.0,24.0
256,2019-02-23,ZCH07WTA,ST12000NM0007,12000138625024,12000,12,1,0.0,11260.0,3.0,9.0,0.0,,40.0,40.0
257,2019-02-23,ZCH07NG3,ST12000NM0007,12000138625024,12000,12,1,9905.0,11313.0,1.0,0.0,0.0,,0.0,0.0
258,2019-02-24,ZCH07T7C,ST12000NM0007,12000138625024,12000,12,1,0.0,11776.0,4.0,2.0,0.0,,160.0,160.0
259,2019-02-24,S300ZQVL,ST4000DM000,4000787030016,4000,4,1,0.0,31967.0,11.0,1.0,0.0,0.0,0.0,0.0
260,2019-02-24,ZA1818HP,ST8000NM0055,8001563222016,8001,8,1,0.0,13490.0,4.0,15.0,0.0,0.0,24.0,24.0
261,2019-02-24,Z30513PV,ST4000DM000,4000787030016,4000,4,1,0.0,26658.0,10.0,8.0,0.0,0.0,0.0,0.0
262,2019-02-24,ZCH06L5P,ST12000NM0007,12000138625024,12000,12,1,0.0,11531.0,4.0,0.0,0.0,,0.0,0.0
263,2019-02-24,Z305D56S,ST4000DM000,4000787030016,4000,4,1,0.0,26638.0,16.0,1.0,0.0,0.0,112.0,112.0
264,2019-02-24,ZCH0704J,ST12000NM0007,12000138625024,12000,12,1,0.0,11532.0,4.0,0.0,0.0,,8.0,8.0
265,2019-02-24,S300Z43B,ST4000DM000,4000787030016,4000,4,1,0.0,33049.0,4.0,0.0,0.0,0.0,0.0,0.0
266,2019-02-25,ZCH0GGTT,ST12000NM0007,12000138625024,12000,12,1,5248.0,2298.0,3.0,7.0,0.0,,0.0,0.0
267,2019-02-25,ZCH0BW5F,ST12000NM0007,12000138625024,12000,12,1,13888.0,7707.0,5.0,32.0,0.0,,0.0,0.0
268,2019-02-25,ZCH0BWRT,ST12000NM0007,12000138625024,12000,12,1,2672.0,7699.0,3.0,0.0,0.0,,296.0,296.0
269,2019-02-25,Z3039XWR,ST4000DM000,4000787030016,4000,4,1,24.0,30278.0,17.0,60.0,3.0,0.0,8.0,8.0
270,2019-02-25,ZCH06H6M,ST12000NM0007,12000138625024,12000,12,1,0.0,11802.0,2.0,0.0,0.0,,0.0,0.0
271,2019-02-26,S2ZYJ9CF715326,ST500LM012 HN,500107862016,500,0,1,0.0,33522.0,25.0,,,,1.0,0.0
272,2019-02-26,ZA108H7W,ST8000DM002,8001563222016,8001,8,1,8.0,3436.0,9.0,46.0,0.0,0.0,32.0,32.0
273,2019-02-26,ZJV00FJ4,ST12000NM0007,12000138625024,12000,12,1,6192.0,9877.0,3.0,1.0,0.0,,0.0,0.0
274,2019-02-26,ZA12JTD2,ST8000DM002,8001563222016,8001,8,1,0.0,22764.0,1.0,0.0,0.0,0.0,0.0,0.0
275,2019-02-26,ZA170TQ1,ST8000NM0055,8001563222016,8001,8,1,0.0,14375.0,1.0,0.0,0.0,0.0,0.0,0.0
276,2019-02-26,ZJV2ESYX,ST12000NM0007,12000138625024,12000,12,1,0.0,1752.0,2.0,0.0,0.0,,4272.0,4272.0
277,2019-02-26,WD-WXB1AB51LRX7,WDC WD5000LPCX,500107862016,500,0,1,0.0,22749.0,5.0,,,,0.0,0.0
278,2019-02-27,S3010LCN,ST4000DM000,4000787030016,4000,4,1,0.0,33179.0,4.0,4.0,0.0,0.0,8.0,8.0
279,2019-02-27,PL2331LAG9L1WJ,HGST HMS5C4040ALE640,4000787030016,4000,4,1,0.0,18289.0,16.0,,,,0.0,0.0
280,2019-02-27,ZA12YJK7,ST8000NM0055,8001563222016,8001,8,1,72.0,14895.0,4.0,0.0,0.0,0.0,0.0,0.0
281,2019-02-27,Z304J0NT,ST4000DM000,4000787030016,4000,4,1,16.0,29721.0,6.0,3.0,0.0,0.0,0.0,0.0
282,2019-02-28,S301NH5Z,ST4000DM000,4000787030016,4000,4,1,2088.0,28400.0,7.0,7.0,0.0,0.0,0.0,0.0
283,2019-02-28,ZCH0DYK0,ST12000NM0007,12000138625024,12000,12,1,280.0,7074.0,7.0,0.0,0.0,,0.0,0.0
284,2019-02-28,ZCH0AXMF,ST12000NM0007,12000138625024,12000,12,1,5368.0,9690.0,4.0,1.0,0.0,,0.0,0.0
285,2019-02-28,ZCH03YFN,ST12000NM0007,12000138625024,12000,12,1,2160.0,9913.0,6.0,3.0,0.0,,0.0,0.0
286,2019-03-01,ZCH0547F,ST12000NM0007,12000138625024,12000,12,1,8.0,11901.0,6.0,0.0,0.0,,0.0,0.0
287,2019-03-01,57QEWPXQT,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,13048.0,4.0,,,,24.0,0.0
288,2019-03-01,ZJV1L5N1,ST12000NM0007,12000138625024,12000,12,1,0.0,3257.0,7.0,0.0,0.0,,0.0,0.0
289,2019-03-01,ZA153SZQ,ST8000NM0055,8001563222016,8001,8,1,64.0,14946.0,8.0,0.0,0.0,0.0,0.0,0.0
290,2019-03-01,ZA13GZB3,ST8000NM0055,8001563222016,8001,8,1,1768.0,15287.0,1.0,0.0,0.0,0.0,0.0,0.0
291,2019-03-02,S2ZYJ9GGB01043,ST500LM012 HN,500107862016,500,0,1,0.0,19465.0,6.0,,,,148.0,0.0
292,2019-03-02,ZCH07NZM,ST12000NM0007,12000138625024,12000,12,1,0.0,11757.0,4.0,0.0,0.0,,0.0,0.0
293,2019-03-03,ZA180QNJ,ST8000NM0055,8001563222016,8001,8,1,0.0,13705.0,9.0,0.0,0.0,0.0,0.0,0.0
294,2019-03-03,ZA131FYF,ST8000NM0055,8001563222016,8001,8,1,0.0,9580.0,3.0,2.0,0.0,0.0,48.0,48.0
295,2019-03-03,ZCH0BNS3,ST12000NM0007,12000138625024,12000,12,1,112.0,10173.0,3.0,2.0,0.0,,8.0,8.0
296,2019-03-03,ZCH0BWVW,ST12000NM0007,12000138625024,12000,12,1,0.0,9989.0,4.0,1.0,0.0,,0.0,0.0
297,2019-03-03,ZA13YLQ9,ST8000DM002,8001563222016,8001,8,1,9832.0,19786.0,3.0,2.0,0.0,0.0,0.0,0.0
298,2019-03-04,ZCH06WEZ,ST12000NM0007,12000138625024,12000,12,1,56.0,12118.0,3.0,0.0,0.0,,0.0,0.0
299,2019-03-04,8HK19G2H,HGST HUH721212ALN604,12000138625024,12000,12,1,0.0,2717.0,3.0,,,,0.0,0.0
300,2019-03-04,ZCH0CN2T,ST12000NM0007,12000138625024,12000,12,1,0.0,9308.0,2.0,0.0,0.0,,0.0,0.0
301,2019-03-04,ZA13ZRYH,ST8000DM002,8001563222016,8001,8,1,0.0,18570.0,2.0,0.0,0.0,0.0,0.0,0.0
302,2019-03-04,ZA180R77,ST8000NM0055,8001563222016,8001,8,1,0.0,13897.0,1.0,0.0,0.0,0.0,0.0,0.0
303,2019-03-04,ZCH0783C,ST12000NM0007,12000138625024,12000,12,1,17360.0,11742.0,4.0,17.0,0.0,,0.0,0.0
304,2019-03-04,Z30251SR,ST4000DM000,4000787030016,4000,4,1,0.0,37864.0,16.0,0.0,1.0,5.0,160.0,160.0
305,2019-03-04,ZA180R1C,ST8000NM0055,8001563222016,8001,8,1,9.0,13253.0,1.0,2.0,0.0,0.0,8.0,8.0
306,2019-03-04,PL1331LAHENJ2H,HGST HMS5C4040BLE640,4000787030016,4000,4,1,0.0,17886.0,6.0,,,,16.0,0.0
307,2019-03-05,57GGPD9NT,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,10018.0,7.0,,,,0.0,0.0
308,2019-03-06,Z4D05TMX,ST6000DX000,6001175126016,6001,6,1,0.0,34452.0,19.0,0.0,0.0,8.0,8.0,8.0
309,2019-03-06,ZCH0817E,ST12000NM0007,12000138625024,12000,12,1,8.0,12006.0,4.0,0.0,0.0,,0.0,0.0
310,2019-03-06,ZA171S1E,ST8000NM0055,8001563222016,8001,8,1,3344.0,16189.0,4.0,4.0,0.0,0.0,0.0,0.0
311,2019-03-07,ZA180XD5,ST8000NM0055,8001563222016,8001,8,1,0.0,13802.0,7.0,0.0,0.0,0.0,0.0,0.0
312,2019-03-08,ZJV02GJM,ST12000NM0007,12000138625024,12000,12,1,6320.0,9411.0,1.0,13.0,12885098499.0,,0.0,0.0
313,2019-03-08,ZJV03Y00,ST12000NM0007,12000138625024,12000,12,1,1944.0,2356.0,1.0,1.0,0.0,,424.0,424.0
314,2019-03-08,ZDEB33GK,ST500LM030,500107862016,500,0,1,0.0,3676.0,5.0,0.0,4295032833.0,0.0,0.0,0.0
315,2019-03-08,Z302T6CW,ST4000DM000,4000787030016,4000,4,1,0.0,30341.0,14.0,9.0,0.0,0.0,40.0,40.0
316,2019-03-08,PL1331LAHBYKEH,HGST HMS5C4040BLE640,4000787030016,4000,4,1,0.0,17971.0,4.0,,,,0.0,0.0
317,2019-03-08,ZCH0DY2X,ST12000NM0007,12000138625024,12000,12,1,627.0,5351.0,3.0,0.0,4295032833.0,,0.0,0.0
318,2019-03-09,ZJV058H7,ST12000NM0007,12000138625024,12000,12,1,0.0,7987.0,4.0,7.0,0.0,,8.0,8.0
319,2019-03-10,ZA181JB7,ST8000NM0055,8001563222016,8001,8,1,0.0,13867.0,10.0,7.0,0.0,0.0,24.0,24.0
320,2019-03-10,Z305DVWM,ST4000DM000,4000787030016,4000,4,1,0.0,26989.0,9.0,11.0,0.0,0.0,24.0,24.0
321,2019-03-10,ZCH09MGG,ST12000NM0007,12000138625024,12000,12,1,0.0,10150.0,6.0,0.0,0.0,,0.0,0.0
322,2019-03-10,Z305DF66,ST4000DM000,4000787030016,4000,4,1,0.0,28467.0,7.0,27.0,0.0,0.0,40.0,40.0
323,2019-03-11,ZJV2QMLV,ST12000NM0007,12000138625024,12000,12,1,0.0,1273.0,3.0,16.0,0.0,,208.0,208.0
324,2019-03-11,Z305NZY4,ST4000DM000,4000787030016,4000,4,1,64.0,26664.0,5.0,12.0,0.0,0.0,8.0,8.0
325,2019-03-11,VKGM0LYX,HGST HUH728080ALE600,8001563222016,8001,8,1,0.0,11491.0,9.0,,,,0.0,0.0
326,2019-03-12,ZJV03VVA,ST12000NM0007,12000138625024,12000,12,1,312.0,8044.0,3.0,0.0,0.0,,0.0,0.0
327,2019-03-12,ZA1421XC,ST8000DM002,8001563222016,8001,8,1,0.0,20624.0,3.0,0.0,0.0,0.0,0.0,0.0
328,2019-03-12,ZCH06WPN,ST12000NM0007,12000138625024,12000,12,1,22688.0,11928.0,4.0,177.0,0.0,,0.0,0.0
329,2019-03-12,ZCH0681Z,ST12000NM0007,12000138625024,12000,12,1,12352.0,12007.0,2.0,11.0,0.0,,0.0,0.0
330,2019-03-13,ZCH06H3V,ST12000NM0007,12000138625024,12000,12,1,20360.0,11743.0,1.0,0.0,0.0,,0.0,0.0
331,2019-03-13,ZCH06J46,ST12000NM0007,12000138625024,12000,12,1,28792.0,12030.0,4.0,10.0,0.0,,0.0,0.0
332,2019-03-13,S300Z8CZ,ST4000DM000,4000787030016,4000,4,1,0.0,32404.0,13.0,4.0,0.0,0.0,8.0,8.0
333,2019-03-13,ZA17ZEY3,ST8000NM0055,8001563222016,8001,8,1,0.0,14115.0,2.0,0.0,0.0,0.0,0.0,0.0
334,2019-03-13,ZCH06EE3,ST12000NM0007,12000138625024,12000,12,1,0.0,11957.0,6.0,0.0,0.0,,8.0,8.0
335,2019-03-13,S301GP8P,ST4000DM000,4000787030016,4000,4,1,0.0,30714.0,9.0,0.0,0.0,0.0,0.0,0.0
336,2019-03-13,ZA17ZNJY,ST8000NM0055,8001563222016,8001,8,1,368.0,13469.0,2.0,0.0,0.0,0.0,16.0,16.0
337,2019-03-13,ZCH0D1BJ,ST12000NM0007,12000138625024,12000,12,1,2160.0,10217.0,4.0,3.0,0.0,,0.0,0.0
338,2019-03-13,Z304HSCX,ST4000DM000,4000787030016,4000,4,1,0.0,29072.0,6.0,15.0,0.0,0.0,0.0,0.0
339,2019-03-13,ZCH07C5S,ST12000NM0007,12000138625024,12000,12,1,17776.0,11578.0,3.0,50.0,0.0,,0.0,0.0
340,2019-03-14,ZCH0CE3Z,ST12000NM0007,12000138625024,12000,12,1,6664.0,7759.0,1.0,6.0,0.0,,16.0,16.0
341,2019-03-14,VKH0P1XX,HGST HUH728080ALE600,8001563222016,8001,8,1,0.0,11571.0,1.0,,,,0.0,0.0
342,2019-03-14,ZCH0BMQB,ST12000NM0007,12000138625024,12000,12,1,768.0,10441.0,2.0,0.0,0.0,,0.0,0.0
343,2019-03-14,ZCH06FLV,ST12000NM0007,12000138625024,12000,12,1,0.0,12198.0,7.0,0.0,0.0,,0.0,0.0
344,2019-03-14,ZJV2E903,ST12000NM0007,12000138625024,12000,12,1,0.0,356.0,1.0,0.0,0.0,,0.0,0.0
345,2019-03-14,Z305BE77,ST4000DM000,4000787030016,4000,4,1,8.0,27097.0,7.0,18.0,0.0,0.0,40.0,40.0
346,2019-03-14,Z30271N2,ST4000DM000,4000787030016,4000,4,1,6712.0,31159.0,5.0,1.0,0.0,0.0,0.0,0.0
347,2019-03-15,8CGDGNBH,HGST HUH721212ALE600,12000138625024,12000,12,1,0.0,710.0,15.0,,,,0.0,0.0
348,2019-03-15,ZCH0C00R,ST12000NM0007,12000138625024,12000,12,1,0.0,10283.0,6.0,0.0,0.0,,0.0,0.0
349,2019-03-15,PL2331LAHDE5NJ,HGST HMS5C4040BLE640,4000787030016,4000,4,1,10.0,25367.0,3.0,,,,0.0,0.0
350,2019-03-15,ZCH07344,ST12000NM0007,12000138625024,12000,12,1,0.0,11789.0,2.0,0.0,0.0,,0.0,0.0
351,2019-03-15,Z304LK31,ST4000DM000,4000787030016,4000,4,1,0.0,26137.0,17.0,0.0,0.0,0.0,0.0,0.0
352,2019-03-16,5641SFR8S,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,24090.0,9.0,,,,0.0,0.0
