,date,sn,model,cap_b,cap_gb,cap_tb,failure,reallocated_sector_count,operational_hours,turned_off_on,uncorrectable_errors,command_timeout,high_fly_writes,pending_sector_count,uncorrectable_sector_count
353,2019-03-16,ZCH0D2Q6,ST12000NM0007,12000138625024,12000,12,1,76.0,10301.0,5.0,0.0,8590065666.0,,0.0,0.0
354,2019-03-16,ZA1087QH,ST8000DM002,8001563222016,8001,8,1,552.0,23959.0,1.0,19.0,0.0,0.0,32.0,32.0
355,2019-03-16,ZJV1KYQZ,ST12000NM0007,12000138625024,12000,12,1,0.0,2759.0,2.0,0.0,0.0,,0.0,0.0
356,2019-03-16,ZA1805V0,ST8000NM0055,8001563222016,8001,8,1,0.0,14184.0,3.0,7.0,0.0,0.0,0.0,0.0
357,2019-03-16,ZCH0CE90,ST12000NM0007,12000138625024,12000,12,1,104.0,10072.0,3.0,14.0,0.0,,32.0,32.0
358,2019-03-16,PL1331LAHD69MH,HGST HMS5C4040BLE640,4000787030016,4000,4,1,0.0,24285.0,3.0,,,,0.0,0.0
359,2019-03-17,ZJV03GLF,ST12000NM0007,12000138625024,12000,12,1,0.0,7462.0,2.0,0.0,0.0,,0.0,0.0
360,2019-03-17,8HK8T7NH,HGST HUH721212ALN604,12000138625024,12000,12,1,0.0,562.0,2.0,,,,0.0,0.0
361,2019-03-17,ZCH086EZ,ST12000NM0007,12000138625024,12000,12,1,15.0,11655.0,9.0,0.0,0.0,,0.0,0.0
362,2019-03-17,8HJM5LKH,HGST HUH721212ALN604,12000138625024,12000,12,1,0.0,3021.0,1.0,,,,11.0,0.0
363,2019-03-18,S300XB04,ST4000DM000,4000787030016,4000,4,1,0.0,32212.0,0.0,4.0,0.0,0.0,16.0,16.0
364,2019-03-18,S301PS84,ST4000DM000,4000787030016,4000,4,1,0.0,29664.0,12.0,0.0,0.0,0.0,0.0,0.0
365,2019-03-18,ZA16DSXP,ST8000NM0055,8001563222016,8001,8,1,31368.0,17707.0,6.0,6.0,0.0,0.0,0.0,0.0
366,2019-03-18,ZCH0B2VP,ST12000NM0007,12000138625024,12000,12,1,4616.0,10748.0,4.0,2.0,0.0,,0.0,0.0
367,2019-03-18,Z304JNC9,ST4000DM000,4000787030016,4000,4,1,0.0,30193.0,10.0,0.0,0.0,0.0,0.0,0.0
368,2019-03-18,Z304JHF7,ST4000DM000,4000787030016,4000,4,1,0.0,30143.0,17.0,0.0,0.0,0.0,0.0,0.0
369,2019-03-18,Z302EPJK,ST4000DM000,4000787030016,4000,4,1,1224.0,34325.0,7.0,49.0,0.0,0.0,8.0,8.0
370,2019-03-18,ZA180ZVY,ST8000NM0055,8001563222016,8001,8,1,0.0,13581.0,8.0,0.0,0.0,0.0,0.0,0.0
371,2019-03-18,ZDECXSZF,ST500LM030,500107862016,500,0,1,0.0,462.0,7.0,0.0,4295032833.0,0.0,0.0,0.0
372,2019-03-18,Z305758R,ST4000DM000,4000787030016,4000,4,1,8.0,28681.0,11.0,64.0,0.0,0.0,184.0,184.0
373,2019-03-18,WD-WX11DA4DJNAR,WDC WD60EFRX,6001175126016,6001,6,1,0.0,36485.0,11.0,,,,0.0,0.0
374,2019-03-18,ZJV2ENN5,ST12000NM0007,12000138625024,12000,12,1,432.0,463.0,2.0,0.0,0.0,,1016.0,1016.0
375,2019-03-18,ZDEB00M3,ST500LM030,500107862016,500,0,1,0.0,563.0,10.0,0.0,0.0,0.0,0.0,0.0
376,2019-03-18,Z304JDDH,ST4000DM000,4000787030016,4000,4,1,288.0,30170.0,7.0,15.0,0.0,0.0,64.0,64.0
377,2019-03-19,ZDEB2V6C,ST500LM030,500107862016,500,0,1,0.0,587.0,12.0,0.0,4295032833.0,0.0,0.0,0.0
378,2019-03-19,ZA11HYL7,ST8000DM002,8001563222016,8001,8,1,0.0,18927.0,4.0,0.0,0.0,0.0,0.0,0.0
379,2019-03-19,ZCH09JYH,ST12000NM0007,12000138625024,12000,12,1,1.0,10373.0,2.0,0.0,4295032833.0,,0.0,0.0
380,2019-03-19,ZCH092S4,ST12000NM0007,12000138625024,12000,12,1,0.0,6624.0,10.0,0.0,0.0,,0.0,0.0
381,2019-03-19,ZCH02LQX,ST12000NM0007,12000138625024,12000,12,1,11672.0,11071.0,5.0,4.0,0.0,,216.0,216.0
382,2019-03-19,ZCH0ADQ4,ST12000NM0007,12000138625024,12000,12,1,688.0,10391.0,4.0,1.0,0.0,,0.0,0.0
383,2019-03-19,ZJV00EGC,ST12000NM0007,12000138625024,12000,12,1,10568.0,10376.0,6.0,2.0,0.0,,0.0,0.0
384,2019-03-19,S300ZRP2,ST4000DM000,4000787030016,4000,4,1,472.0,34351.0,5.0,4.0,0.0,0.0,0.0,0.0
385,2019-03-19,ZA12KEHD,ST8000DM002,8001563222016,8001,8,1,0.0,23274.0,4.0,0.0,0.0,0.0,0.0,0.0
386,2019-03-19,96HCTBI7T,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,18243.0,6.0,,,,24.0,0.0
387,2019-03-19,ZJV000NZ,ST12000NM0007,12000138625024,12000,12,1,18248.0,10373.0,7.0,42.0,393222.0,,16.0,16.0
388,2019-03-19,ZCH06VE2,ST12000NM0007,12000138625024,12000,12,1,29080.0,11193.0,6.0,18.0,0.0,,272.0,272.0
389,2019-03-19,Z3041J67,ST4000DM000,4000787030016,4000,4,1,0.0,29693.0,8.0,0.0,0.0,0.0,0.0,0.0
390,2019-03-20,S301NXNV,ST4000DM000,4000787030016,4000,4,1,0.0,30222.0,10.0,22.0,0.0,0.0,32.0,32.0
391,2019-03-20,ZCH0ASMB,ST12000NM0007,12000138625024,12000,12,1,2736.0,7546.0,4.0,6.0,0.0,,0.0,0.0
392,2019-03-20,ZCH06GX4,ST12000NM0007,12000138625024,12000,12,1,560.0,12184.0,3.0,0.0,0.0,,24.0,24.0
393,2019-03-20,ZCH07VX2,ST12000NM0007,12000138625024,12000,12,1,0.0,12236.0,3.0,0.0,0.0,,24.0,24.0
394,2019-03-20,Z304RKYC,ST4000DM000,4000787030016,4000,4,1,0.0,28725.0,13.0,13.0,0.0,0.0,16.0,16.0
395,2019-03-20,Z305BFRR,ST4000DM000,4000787030016,4000,4,1,0.0,24962.0,6.0,4.0,0.0,0.0,0.0,0.0
396,2019-03-21,ZA11VCRQ,ST8000DM002,8001563222016,8001,8,1,4448.0,23949.0,5.0,0.0,0.0,0.0,0.0,0.0
397,2019-03-21,ZJV1377T,ST12000NM0007,12000138625024,12000,12,1,2192.0,6235.0,3.0,3.0,0.0,,0.0,0.0
398,2019-03-22,Z3041NJE,ST4000DM000,4000787030016,4000,4,1,0.0,29760.0,8.0,0.0,0.0,0.0,0.0,0.0
399,2019-03-22,PL1331LAHBS2EH,HGST HMS5C4040BLE640,4000787030016,4000,4,1,0.0,24229.0,13.0,,,,0.0,0.0
400,2019-03-22,ZA13FB8F,ST8000DM002,8001563222016,8001,8,1,8.0,20231.0,7.0,6.0,0.0,0.0,16.0,16.0
401,2019-03-22,ZCH0966Y,ST12000NM0007,12000138625024,12000,12,1,0.0,7939.0,3.0,0.0,0.0,,0.0,0.0
402,2019-03-22,ZCH0BT7K,ST12000NM0007,12000138625024,12000,12,1,1640.0,10218.0,2.0,2.0,0.0,,0.0,0.0
403,2019-03-22,ZJV03ZVD,ST12000NM0007,12000138625024,12000,12,1,8.0,2692.0,2.0,0.0,0.0,,192.0,192.0
404,2019-03-22,57GGPD9FT,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,9581.0,5.0,,,,8.0,0.0
405,2019-03-23,ZCH07Q3L,ST12000NM0007,12000138625024,12000,12,1,384.0,12425.0,3.0,0.0,0.0,,0.0,0.0
406,2019-03-23,Z302SZJZ,ST4000DM000,4000787030016,4000,4,1,1400.0,31395.0,6.0,18.0,0.0,0.0,384.0,384.0
407,2019-03-23,ZCH0CK5V,ST12000NM0007,12000138625024,12000,12,1,0.0,10455.0,1.0,0.0,0.0,,0.0,0.0
408,2019-03-24,ZA15AX9X,ST8000NM0055,8001563222016,8001,8,1,0.0,2355.0,1.0,0.0,0.0,0.0,0.0,0.0
409,2019-03-24,ZJV0WBZB,ST12000NM0007,12000138625024,12000,12,1,0.0,2744.0,10.0,0.0,4295032833.0,,0.0,0.0
410,2019-03-24,ZJV03PTB,ST12000NM0007,12000138625024,12000,12,1,0.0,7651.0,2.0,0.0,0.0,,176.0,176.0
411,2019-03-25,ZCH080T0,ST12000NM0007,12000138625024,12000,12,1,3040.0,12477.0,6.0,3.0,0.0,,0.0,0.0
412,2019-03-25,Z304HRM4,ST4000DM000,4000787030016,4000,4,1,24.0,29309.0,5.0,12.0,0.0,0.0,168.0,168.0
413,2019-03-25,Z302T88V,ST4000DM000,4000787030016,4000,4,1,0.0,31019.0,8.0,3.0,0.0,0.0,16.0,16.0
414,2019-03-25,ZCH07Y48,ST12000NM0007,12000138625024,12000,12,1,23536.0,11338.0,4.0,43.0,0.0,,0.0,0.0
415,2019-03-25,ZA1819G2,ST8000NM0055,8001563222016,8001,8,1,0.0,14397.0,7.0,6.0,0.0,0.0,16.0,16.0
416,2019-03-25,ZJV00FF1,ST12000NM0007,12000138625024,12000,12,1,0.0,10528.0,2.0,0.0,0.0,,0.0,0.0
417,2019-03-25,Z302SRFQ,ST4000DM000,4000787030016,4000,4,1,0.0,31176.0,7.0,0.0,0.0,0.0,0.0,0.0
418,2019-03-25,ZCH07CHP,ST12000NM0007,12000138625024,12000,12,1,10456.0,11331.0,2.0,9.0,0.0,,0.0,0.0
419,2019-03-26,57QEWPXET,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,13658.0,5.0,,,,8.0,0.0
420,2019-03-26,ZJV00X8A,ST12000NM0007,12000138625024,12000,12,1,624.0,7670.0,9.0,0.0,0.0,,0.0,0.0
421,2019-03-26,Z3053NZ4,ST4000DM000,4000787030016,4000,4,1,4864.0,27390.0,9.0,23.0,0.0,0.0,40.0,40.0
422,2019-03-26,S300YC5D,ST4000DM000,4000787030016,4000,4,1,32.0,32330.0,4.0,16.0,0.0,0.0,0.0,0.0
423,2019-03-26,ZA1818FT,ST8000NM0055,8001563222016,8001,8,1,0.0,14421.0,1.0,0.0,0.0,0.0,0.0,0.0
424,2019-03-26,ZJV2EHF1,ST12000NM0007,12000138625024,12000,12,1,0.0,652.0,1.0,7.0,0.0,,32.0,32.0
425,2019-03-26,188DT94WT,TOSHIBA MQ01ABF050M,500107862016,500,0,1,0.0,7683.0,11.0,,,,0.0,0.0
426,2019-03-27,ZDEABF9Y,ST500LM030,500107862016,500,0,1,123.0,2350.0,4.0,11.0,0.0,0.0,16.0,16.0
427,2019-03-27,ZA1818F7,ST8000NM0055,8001563222016,8001,8,1,0.0,13795.0,2.0,0.0,0.0,0.0,0.0,0.0
428,2019-03-27,ZCH07FDM,ST12000NM0007,12000138625024,12000,12,1,16.0,12458.0,9.0,0.0,0.0,,96.0,96.0
429,2019-03-28,ZCH095YG,ST12000NM0007,12000138625024,12000,12,1,16.0,10771.0,8.0,0.0,0.0,,0.0,0.0
430,2019-03-28,66GHS5N1S,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,19135.0,7.0,,,,8.0,0.0
431,2019-03-28,ZA12FREW,ST8000DM002,8001563222016,8001,8,1,2392.0,20384.0,2.0,1.0,0.0,0.0,0.0,0.0
432,2019-03-28,S301GQQV,ST4000DM000,4000787030016,4000,4,1,0.0,30813.0,7.0,38.0,0.0,0.0,56.0,56.0
433,2019-03-28,ZCH07415,ST12000NM0007,12000138625024,12000,12,1,1920.0,12706.0,4.0,0.0,0.0,,24.0,24.0
434,2019-03-28,Z304KCJZ,ST4000DM000,4000787030016,4000,4,1,8.0,29730.0,10.0,7.0,0.0,0.0,16.0,16.0
435,2019-03-28,S300Z7G1,ST4000DM000,4000787030016,4000,4,1,24.0,32374.0,6.0,7.0,0.0,0.0,0.0,0.0
436,2019-03-29,57GGPD9TT,TOSHIBA MQ01ABF050,500107862016,500,0,1,0.0,10598.0,6.0,,,,8.0,0.0
437,2019-03-29,ZCH02Z5J,ST12000NM0007,12000138625024,12000,12,1,0.0,9908.0,1.0,0.0,0.0,,0.0,0.0
438,2019-03-29,S2ZYJ9GF302327,ST500LM012 HN,500107862016,500,0,1,0.0,38036.0,19.0,,,,2.0,0.0
439,2019-03-29,ZCH0CZ0N,ST12000NM0007,12000138625024,12000,12,1,16.0,8105.0,1.0,0.0,0.0,,0.0,0.0
440,2019-03-29,Z302SZLQ,ST4000DM000,4000787030016,4000,4,1,0.0,31109.0,7.0,24.0,0.0,0.0,64.0,64.0
441,2019-03-29,S301NGZN,ST4000DM000,4000787030016,4000,4,1,0.0,29918.0,16.0,0.0,0.0,0.0,16.0,16.0
442,2019-03-29,ZA17G86N,ST8000NM0055,8001563222016,8001,8,1,418.0,13845.0,3.0,3.0,0.0,0.0,64.0,64.0
443,2019-03-30,S301GNWY,ST4000DM000,4000787030016,4000,4,1,0.0,31125.0,4.0,14.0,0.0,0.0,56.0,56.0
444,2019-01-01,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29025.0,2.0,0.0,0.0,0.0,0.0,0.0
445,2019-01-02,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29050.0,2.0,0.0,0.0,0.0,0.0,0.0
446,2019-01-03,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29073.0,2.0,0.0,0.0,0.0,0.0,0.0
447,2019-01-04,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29097.0,2.0,0.0,0.0,0.0,0.0,0.0
448,2019-01-05,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29121.0,2.0,0.0,0.0,0.0,0.0,0.0
449,2019-01-06,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29145.0,2.0,0.0,0.0,0.0,0.0,0.0
450,2019-01-07,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29169.0,2.0,0.0,0.0,0.0,0.0,0.0
451,2019-01-08,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29193.0,2.0,0.0,0.0,0.0,0.0,0.0
452,2019-01-09,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29217.0,2.0,0.0,0.0,0.0,0.0,0.0
453,2019-01-10,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29235.0,2.0,0.0,0.0,0.0,0.0,0.0
454,2019-01-11,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29259.0,2.0,0.0,0.0,0.0,0.0,0.0
455,2019-01-12,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29283.0,2.0,0.0,0.0,0.0,0.0,0.0
456,2019-01-13,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29307.0,2.0,0.0,0.0,0.0,0.0,0.0
457,2019-01-14,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29332.0,3.0,0.0,0.0,0.0,0.0,0.0
458,2019-01-15,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29356.0,3.0,0.0,0.0,0.0,0.0,0.0
459,2019-01-16,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29380.0,3.0,0.0,0.0,0.0,0.0,0.0
460,2019-01-17,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29404.0,3.0,0.0,0.0,0.0,0.0,0.0
461,2019-01-18,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29428.0,3.0,0.0,0.0,0.0,0.0,0.0
462,2019-01-19,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29451.0,3.0,0.0,0.0,0.0,0.0,0.0
463,2019-01-20,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29475.0,3.0,0.0,0.0,0.0,0.0,0.0
464,2019-01-21,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29499.0,3.0,0.0,0.0,0.0,0.0,0.0
465,2019-01-22,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29523.0,3.0,0.0,0.0,0.0,0.0,0.0
466,2019-01-23,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29547.0,3.0,0.0,0.0,0.0,0.0,0.0
467,2019-01-24,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29571.0,3.0,0.0,0.0,0.0,0.0,0.0
468,2019-01-25,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29594.0,3.0,0.0,0.0,0.0,0.0,0.0
469,2019-01-26,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29618.0,3.0,0.0,0.0,0.0,0.0,0.0
470,2019-01-27,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29642.0,3.0,0.0,0.0,0.0,0.0,0.0
471,2019-01-28,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29666.0,3.0,0.0,0.0,0.0,0.0,0.0
472,2019-01-29,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29690.0,3.0,0.0,0.0,0.0,0.0,0.0
473,2019-01-30,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29714.0,3.0,0.0,0.0,0.0,0.0,0.0
474,2019-01-31,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29738.0,3.0,0.0,0.0,0.0,0.0,0.0
475,2019-02-01,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29762.0,3.0,0.0,0.0,0.0,0.0,0.0
476,2019-02-02,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29785.0,3.0,0.0,0.0,0.0,0.0,0.0
477,2019-02-03,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29809.0,3.0,0.0,0.0,0.0,0.0,0.0
478,2019-02-04,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29833.0,3.0,0.0,0.0,0.0,0.0,0.0
479,2019-02-05,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29857.0,3.0,0.0,0.0,0.0,0.0,0.0
480,2019-02-06,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29881.0,3.0,0.0,0.0,0.0,0.0,0.0
481,2019-02-07,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29905.0,3.0,0.0,0.0,0.0,0.0,0.0
482,2019-02-08,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29929.0,3.0,0.0,0.0,0.0,0.0,0.0
483,2019-02-09,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29953.0,3.0,0.0,0.0,0.0,0.0,0.0
484,2019-02-10,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,29977.0,3.0,0.0,0.0,0.0,0.0,0.0
485,2019-02-11,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30001.0,3.0,0.0,0.0,0.0,0.0,0.0
486,2019-02-12,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30025.0,3.0,0.0,0.0,0.0,0.0,0.0
487,2019-02-13,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30048.0,3.0,0.0,0.0,0.0,0.0,0.0
488,2019-02-14,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30072.0,3.0,0.0,0.0,0.0,0.0,0.0
489,2019-02-15,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30096.0,3.0,0.0,0.0,0.0,0.0,0.0
490,2019-02-16,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30120.0,3.0,0.0,0.0,0.0,0.0,0.0
491,2019-02-17,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30144.0,3.0,0.0,0.0,0.0,0.0,0.0
492,2019-02-18,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30168.0,3.0,0.0,0.0,0.0,0.0,0.0
493,2019-02-19,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30192.0,3.0,0.0,0.0,0.0,0.0,0.0
494,2019-02-20,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30216.0,3.0,0.0,0.0,0.0,0.0,0.0
495,2019-02-21,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30240.0,3.0,0.0,0.0,0.0,0.0,0.0
496,2019-02-22,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30264.0,3.0,0.0,0.0,0.0,0.0,0.0
497,2019-02-23,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30288.0,3.0,0.0,0.0,0.0,0.0,0.0
498,2019-02-24,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30312.0,3.0,0.0,0.0,0.0,0.0,0.0
499,2019-02-25,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30336.0,3.0,0.0,0.0,0.0,0.0,0.0
500,2019-02-26,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30360.0,3.0,0.0,0.0,0.0,0.0,0.0
501,2019-02-27,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30384.0,3.0,0.0,0.0,0.0,0.0,0.0
502,2019-02-28,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30408.0,3.0,0.0,0.0,0.0,0.0,0.0
503,2019-03-01,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30432.0,3.0,0.0,0.0,0.0,0.0,0.0
504,2019-03-02,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30455.0,3.0,0.0,0.0,0.0,0.0,0.0
505,2019-03-03,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30479.0,3.0,0.0,0.0,0.0,0.0,0.0
506,2019-03-04,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30503.0,3.0,0.0,0.0,0.0,0.0,0.0
507,2019-03-05,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30527.0,3.0,0.0,0.0,0.0,0.0,0.0
508,2019-03-06,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30551.0,3.0,0.0,0.0,0.0,0.0,0.0
509,2019-03-07,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30587.0,3.0,0.0,0.0,0.0,0.0,0.0
510,2019-03-08,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30611.0,3.0,0.0,0.0,0.0,0.0,0.0
511,2019-03-09,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30635.0,3.0,0.0,0.0,0.0,0.0,0.0
512,2019-03-10,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30659.0,3.0,0.0,0.0,0.0,0.0,0.0
513,2019-03-11,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30683.0,3.0,0.0,0.0,0.0,0.0,0.0
514,2019-03-12,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30707.0,3.0,0.0,0.0,0.0,0.0,0.0
515,2019-03-13,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30719.0,3.0,0.0,0.0,0.0,0.0,0.0
516,2019-03-14,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30742.0,3.0,0.0,0.0,0.0,0.0,0.0
517,2019-03-15,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30766.0,3.0,0.0,0.0,0.0,0.0,0.0
518,2019-03-16,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30790.0,3.0,0.0,0.0,0.0,0.0,0.0
519,2019-03-17,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30814.0,3.0,0.0,0.0,0.0,0.0,0.0
520,2019-03-18,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30838.0,3.0,0.0,0.0,0.0,0.0,0.0
521,2019-03-19,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30862.0,3.0,0.0,0.0,0.0,0.0,0.0
522,2019-03-20,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30886.0,3.0,0.0,0.0,0.0,0.0,0.0
523,2019-03-21,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30910.0,3.0,0.0,0.0,0.0,0.0,0.0
524,2019-03-22,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30934.0,3.0,0.0,0.0,0.0,0.0,0.0
525,2019-03-23,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30958.0,3.0,0.0,0.0,0.0,0.0,0.0
526,2019-03-24,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,30982.0,3.0,9.0,0.0,0.0,32.0,32.0
527,2019-03-25,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,31006.0,4.0,14.0,0.0,0.0,32.0,32.0
528,2019-03-26,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,31030.0,4.0,14.0,0.0,0.0,32.0,32.0
529,2019-03-27,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,31054.0,4.0,14.0,0.0,0.0,32.0,32.0
530,2019-03-28,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,31077.0,4.0,14.0,0.0,0.0,56.0,56.0
531,2019-03-29,S301GNWY,ST4000DM000,4000787030016,4000,4,0,0.0,31113.0,4.0,14.0,0.0,0.0,56.0,56.0
532,2019-03-30,S301GNWY,ST4000DM000,4000787030016,4000,4,1,0.0,31125.0,4.0,14.0,0.0,0.0,56.0,56.0
